Issue ID,Issue Labels,Issue URL,Issue Title,Issue create date,Issue closed date,PR ID,PR URL,PR Title,PR create date,PR closed date,Bug duration,Fix loc,Fix files,Fix modules,Bug priority,Reopen?
99793,"{'I-cycle', 'A-impl-trait', 'T-compiler', 'A-const-eval', 'C-bug'}",https://github.com/rust-lang/rust/issues/99793,"False-positive ""cycle detected"" in `const fn` with RPIT",2022-07-27T03:37:31Z,2024-07-25T00:59:52Z,122192,https://github.com/rust-lang/rust/pull/122192,Do not try to reveal hidden types when trying to prove auto-traits in the defining scope,2024-03-08 12:41,2024-07-25 00:59,728,508,"['qualifs.rs', 'util.rs', 'candidate_assembly.rs', 'mod.rs', 'opaque_types.stderr', 'const-fn-cycle.rs', 'const-fn-cycle.stderr', 'const-promoted-opaque.atomic.stderr', 'const-promoted-opaque.rs', 'const-promoted-opaque.string.stderr', 'auto-trait-selection-freeze.next.stderr', 'auto-trait-selection-freeze.old.stderr', 'auto-trait-selection-freeze.rs', 'auto-trait-selection.next.stderr', 'auto-trait-selection.old.stderr', 'auto-trait-selection.rs', 'call_method_on_inherent_impl_ref.current.stderr', 'call_method_on_inherent_impl_ref.next.stderr', 'call_method_on_inherent_impl_ref.rs', 'const_check_false_cycle.rs', 'unsized_coercion3.next.stderr', 'unsized_coercion3.old.stderr', 'unsized_coercion3.rs', 'unsized_coercion5.old.stderr', 'unsized_coercion5.rs', 'ice-120503-async-const-method.rs', 'ice-120503-async-const-method.stderr', 'in-where-clause.rs', 'in-where-clause.stderr', 'reveal_local.rs', 'reveal_local.stderr']","['compiler/rustc_const_eval/src/check_consts', 'compiler/rustc_middle/src/ty', 'compiler/rustc_trait_selection/src/traits/select', 'compiler/rustc_trait_selection/src/traits/select', 'tests/ui/const-generics', 'tests/ui/consts', 'tests/ui/consts', 'tests/ui/consts', 'tests/ui/consts', 'tests/ui/consts', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait/rpit', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/impl-trait', 'tests/ui/rfcs/rfc-2632-const-trait-impl', 'tests/ui/rfcs/rfc-2632-const-trait-impl', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait']",,0
99727,"{'A-inference', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/99727,Default type parameters are not used in type inference,2022-07-25T17:30:00Z,2024-01-25T15:05:30Z,,,,,,548,,,,,0
99705,"{'F-generic_const_exprs', 'A-const-generics', 'C-bug'}",https://github.com/rust-lang/rust/issues/99705,No associated item found when the associated item was used as const generic parameter in return type,2022-07-25T09:40:42Z,2022-11-03T03:01:03Z,99801,https://github.com/rust-lang/rust/pull/99801,fix(generic_const_exprs): Fix predicate inheritance for children of opaque types,2022-07-27 09:31,2022-11-03 03:01,100,64,"['predicates_of.rs', 'issue-99705.rs']","['compiler/rustc_hir_analysis/src/collect', 'src/test/ui/const-generics/generic_const_exprs']",,0
99642,"{'I-ICE', 'glacier', 'A-impl-trait', 'regression-from-stable-to-nightly', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/99642,ICE on nested RPIT: cannot prove CoerceUnsized predicate,2022-07-23T14:15:21Z,2022-07-28T16:22:17Z,99714,https://github.com/rust-lang/rust/pull/99714,Fix regression introduced with #99383,2022-07-25 12:51,2022-07-28 16:22,5,40,"['evaluate_obligation.rs', 'type_op.rs', 'issue-99642-2.rs', 'issue-99642.rs', 'issue-53398-cyclic-types.stderr']","['compiler/rustc_traits/src', 'compiler/rustc_traits/src', 'src/test/ui/impl-trait', 'src/test/ui/impl-trait', 'src/test/ui/type-alias-impl-trait']",,1
99597,"{'A-trait-system', 'T-compiler', 'D-invalid-suggestion', 'C-bug', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/99597,Incorrect compiler hint on missing stricter trait bound,2022-07-22T10:58:32Z,2023-05-16T21:39:51Z,111610,https://github.com/rust-lang/rust/pull/111610,fix(diagnostic): wrap parens for ref impl trait param,2023-05-15 17:46,2023-05-16 21:39,298,107,"['suggest.rs', 'issue-99597.rs', 'issue-99597.stderr']","['compiler/rustc_hir_typeck/src/method', 'tests/ui/suggestions', 'tests/ui/suggestions']",,0
99566,"{'I-ICE', 'glacier', 'requires-nightly', 'F-closure_lifetime_binder', 'T-compiler', 'C-bug', 'A-const-generics'}",https://github.com/rust-lang/rust/issues/99566,Const parameter inside `for<>` closure parameter list (feature `closure_lifetime_binder`) crashes the compiler,2022-07-21T16:22:26Z,2022-08-14T14:37:16Z,99582,https://github.com/rust-lang/rust/pull/99582,Delay a span bug if we see ty/const generic params during writeback,2022-07-22 00:57,2022-08-14 14:37,23,39,"['writeback.rs', 'disallow-const.rs', 'disallow-const.stderr', 'disallow-ty.rs', 'disallow-ty.stderr']","['compiler/rustc_typeck/src/check', 'src/test/ui/closures/binder', 'src/test/ui/closures/binder', 'src/test/ui/closures/binder', 'src/test/ui/closures/binder']",,0
99522,"{'D-newcomer-roadblock', 'D-papercut', 'A-inference', 'T-compiler', 'A-diagnostics', 'A-suggestion-diagnostics'}",https://github.com/rust-lang/rust/issues/99522,Add hints of semicolon to curly brace(d) statements,2022-07-20T18:32:03Z,2023-01-07T22:26:04Z,,,,,,171,,,,,0
99490,"{'A-impl-trait', 'T-compiler', 'F-type_alias_impl_trait', 'C-bug'}",https://github.com/rust-lang/rust/issues/99490,MIR dead code analysis affects TAIT inference,2022-07-20T03:27:55Z,2022-10-14T01:28:12Z,102700,https://github.com/rust-lang/rust/pull/102700,Check hidden types in dead code,2022-10-05 09:32,2022-10-14 01:28,85,706,"['opaque_types.rs', 'session_diagnostics.rs', 'writeback.rs', 'type_of.rs', 'context.rs', 'diagnostics.rs', 'mod.rs', 'opaque_types.rs', 'function_interfaces.rs', 'issue-86800.stderr', 'different_defining_uses_never_type.rs', 'different_defining_uses_never_type.stderr', 'different_defining_uses_never_type3.rs', 'different_defining_uses_never_type3.stderr']","['compiler/rustc_borrowck/src/region_infer', 'compiler/rustc_borrowck/src', 'compiler/rustc_hir_analysis/src/check', 'compiler/rustc_hir_analysis/src/collect', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'compiler/rustc_middle/src/ty', 'src/test/incremental/hashes', 'src/test/ui/impl-trait/issues', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait', 'src/test/ui/type-alias-impl-trait']",,0
99190,"{'A-async-await', 'T-compiler', 'A-lifetimes', 'C-bug'}",https://github.com/rust-lang/rust/issues/99190,`async fn` doesn't compile if it includes at least two generic lifetimes and at least one `'static` lifetime,2022-07-12T19:04:12Z,2024-01-25T21:43:55Z,,,,,,562,,,,,0
99180,"{'T-compiler', 'A-MIR', 'C-bug'}",https://github.com/rust-lang/rust/issues/99180,"MIR building optimizes away some place expressions around ""_"" patterns even with -Zmir-opt-level=0",2022-07-12T13:13:04Z,2023-04-24T09:51:12Z,,,,,,285,,,,,0
99160,"{'T-opsem', 'C-discussion', 'finished-final-comment-period', 'A-MIR', 'disposition-close'}",https://github.com/rust-lang/rust/issues/99160,Should we allow StorageLive on a live local?,2022-07-11T16:39:04Z,2024-06-19T13:33:44Z,126154,https://github.com/rust-lang/rust/pull/126154,StorageLive: refresh storage (instead of UB) when local is already live,2024-06-08 10:08,2024-06-19 13:33,708,82,"['messages.ftl', 'eval_context.rs', 'syntax.rs', 'storage-live-dead-var.rs', 'storage-live-dead-var.stderr', 'storage-live-resets-var.rs', 'storage-live-resets-var.stderr']","['compiler/rustc_const_eval', 'compiler/rustc_const_eval/src/interpret', 'compiler/rustc_middle/src/mir', 'src/tools/miri/tests/fail', 'src/tools/miri/tests/fail', 'src/tools/miri/tests/fail', 'src/tools/miri/tests/fail']",,0
99158,"{'A-lifetimes', 'I-unsound', 'T-compiler', 'A-variance', 'C-bug', 'A-type-system'}",https://github.com/rust-lang/rust/issues/99158,"Implied bounds of function are not enforced if you don't call it directly. (But you can call it indirectly...) (Somehow, variance is involved even though it didn’t look like it initially…)",2022-07-11T15:53:19Z,2022-07-11T16:24:44Z,,,,,,0,,,,,0
99021,"{'T-compiler', 'A-MIR'}",https://github.com/rust-lang/rust/issues/99021,MIR: Compute always live locals more efficiently,2022-07-07T17:03:48Z,2022-07-13T15:10:46Z,,,,,,5,,,,,0
98997,"{'A-async-await', 'A-impl-trait', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/98997,"False-positive ""temporary dropped while borrowed"" involving return-position impl Trait",2022-07-07T03:23:28Z,2024-01-26T01:05:49Z,,,,,,567,,,,,0
98958,{'A-mir-opt'},https://github.com/rust-lang/rust/issues/98958,enable ConstProp pass based on MIR opt level,2022-07-05T19:53:01Z,2022-07-09T06:06:08Z,,,,,,3,,,,,0
98896,"{'T-compiler', 'A-MIR', 'C-bug'}",https://github.com/rust-lang/rust/issues/98896,StorageDead is not dominated by StorageLive,2022-07-04T15:31:29Z,2024-06-19T13:33:45Z,126154,https://github.com/rust-lang/rust/pull/126154,StorageLive: refresh storage (instead of UB) when local is already live,2024-06-08 10:08,2024-06-19 13:33,715,82,"['messages.ftl', 'eval_context.rs', 'syntax.rs', 'storage-live-dead-var.rs', 'storage-live-dead-var.stderr', 'storage-live-resets-var.rs', 'storage-live-resets-var.stderr']","['compiler/rustc_const_eval', 'compiler/rustc_const_eval/src/interpret', 'compiler/rustc_middle/src/mir', 'src/tools/miri/tests/fail', 'src/tools/miri/tests/fail', 'src/tools/miri/tests/fail', 'src/tools/miri/tests/fail']",,0
98852,"{'A-associated-items', 'T-types', 'P-medium', 'C-bug', 'A-implied-bounds', 'regression-from-stable-to-stable'}",https://github.com/rust-lang/rust/issues/98852,implied bounds from impl header are not used in associated functions/consts,2022-07-03T16:41:59Z,2024-01-17T04:40:17Z,120019,https://github.com/rust-lang/rust/pull/120019,fix fn/const items implied bounds and wf check (rebase),2024-01-16 08:28,2024-01-17 04:40,562,548,"['free_region_relations.rs', 'mod.rs', 'ascribe_user_type.rs', 'prove_predicate.rs', 'fn-item-check-trait-ref.rs', 'fn-item-check-trait-ref.stderr', 'fn-item-check-type-params.rs', 'fn-item-check-type-params.stderr', 'issue-59311.rs', 'issue-59311.stderr', 'implied-bounds-on-trait-hierarchy-1.rs', 'implied-bounds-on-trait-hierarchy-1.stderr', 'implied-bounds-on-trait-hierarchy-2.rs', 'issue_74400.rs', 'issue_74400.stderr', 'wf-nested.fail.stderr', 'wf-nested.pass_sound.stderr', 'wf-nested.rs', 'wf-associated-const.rs', 'wf-associated-const.stderr', 'wf-in-fn-type-implicit.rs', 'wf-static-method.rs', 'wf-static-method.stderr']","['compiler/rustc_borrowck/src/type_check', 'compiler/rustc_borrowck/src/type_check', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'compiler/rustc_trait_selection/src/traits/query/type_op', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/borrowck', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/higher-ranked/trait-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/implied-bounds', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/lifetimes/lifetime-errors', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/type-alias-impl-trait', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf']",P-medium,0
98833,"{'A-code-coverage', 'regression-untriaged', 'P-critical', 'T-compiler', 'C-bug', 'A-mir-opt-inlining'}",https://github.com/rust-lang/rust/issues/98833,"Recent nightly started ICEing with ""No counters provided the source_hash for used function""",2022-07-03T02:05:25Z,2022-07-26T07:09:29Z,99711,https://github.com/rust-lang/rust/pull/99711,Remove reachable coverage without counters,2022-07-25 12:17,2022-07-26 07:09,23,60,"['simplify.rs', 'expected_show_coverage.inline-dead.txt', 'inline-dead.rs']","['compiler/rustc_mir_transform/src', 'src/test/run-make-fulldeps/coverage-reports', 'src/test/run-make-fulldeps/coverage']",P-critical,1
98821,"{'I-ICE', 'glacier', 'T-compiler', 'C-bug', 'A-mir-opt-inlining'}",https://github.com/rust-lang/rust/issues/98821,ICE during mir inlining: None in  compiler/rustc_mir_transform/src/inline.rs:185:32,2022-07-02T20:39:03Z,2022-07-04T09:23:02Z,98823,https://github.com/rust-lang/rust/pull/98823,Fix rust-call ICE in mir-inliner,2022-07-02 21:42,2022-07-04 09:23,1,17,"['inline.rs', 'rustcall-generic.rs']","['compiler/rustc_mir_transform/src', 'src/test/ui/abi']",,0
98719,"{'A-impl-trait', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/98719,lifetime bound when returning impl Trait is not considered,2022-06-30T15:00:07Z,2023-09-16T11:11:00Z,,,,,,442,,,,,0
98629,"{'P-high', 'T-compiler', 'regression-from-stable-to-beta', 'A-const-generics', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/98629,"evaluation error hides ""impl item missing"" error",2022-06-28T16:14:17Z,2022-07-24T01:22:32Z,99449,https://github.com/rust-lang/rust/pull/99449,Do not resolve associated const when there is no provided value,2022-07-19 05:08,2022-07-24 01:22,25,93,"['const_evaluatable.rs', 'instance.rs', 'issue-86530.rs', 'issue-86530.stderr', 'issue-98629.rs', 'issue-98629.stderr', 'issue-77919.rs', 'issue-77919.stderr', 'ice-6252.stderr']","['compiler/rustc_trait_selection/src/traits', 'compiler/rustc_ty_utils/src', 'src/test/ui/const-generics/issues', 'src/test/ui/const-generics/issues', 'src/test/ui/const-generics/issues', 'src/test/ui/const-generics/issues', 'src/test/ui/issues', 'src/test/ui/issues', 'src/tools/clippy/tests/ui/crashes']",P-high,0
98543,"{'A-associated-items', 'T-types', 'I-unsound', 'P-high', 'C-bug', 'A-implied-bounds'}",https://github.com/rust-lang/rust/issues/98543,implied bounds from associated types may not actually get implied pt 2.,2022-06-26T15:29:15Z,2022-08-19T10:03:14Z,,,,,,53,,,,P-high,0
98444,"{'A-lints', 'P-medium', 'E-needs-test', 'T-compiler', 'L-unconditional_panic', 'C-bug', 'regression-from-stable-to-stable', 'A-mir-opt', 'A-diagnostics'}",https://github.com/rust-lang/rust/issues/98444,Taking a shared reference of an array suppresses the unconditional_panic lint,2022-06-24T07:00:06Z,2024-10-05T06:18:29Z,129517,https://github.com/rust-lang/rust/pull/129517,Compute array length from type for unconditional panic lint. ,2024-08-24 18:37,2024-10-05 06:18,833,48,"['known_panics_lint.rs', 'unwrap_used.fixed', 'unwrap_used.rs', 'unwrap_used.stderr', 'get_unwrap.fixed', 'get_unwrap.rs', 'get_unwrap.stderr', 'unconditional_panic_promoted.rs', 'unconditional_panic_promoted.stderr']","['compiler/rustc_mir_transform/src', 'src/tools/clippy/tests/ui-toml/unwrap_used', 'src/tools/clippy/tests/ui-toml/unwrap_used', 'src/tools/clippy/tests/ui-toml/unwrap_used', 'src/tools/clippy/tests/ui', 'src/tools/clippy/tests/ui', 'src/tools/clippy/tests/ui', 'tests/ui/lint', 'tests/ui/lint']",P-medium,1
98117,"{'A-lifetimes', 'I-unsound', 'T-types', 'S-bug-has-test', 'P-high', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/98117,Unsoundness due to where clauses not checked for well-formedness,2022-06-15T00:14:39Z,2024-08-05T17:03:04Z,124336,https://github.com/rust-lang/rust/pull/124336,Enforce supertrait outlives obligations hold when confirming impl,2024-04-24 14:27,2024-08-05 17:03,782,147,"['structural_traits.rs', 'trait_goals.rs', 'mod.rs', 'inherent.rs', 'implied-bounds-unnorm-associated-type-5.rs', 'implied-bounds-unnorm-associated-type-5.stderr', 'static-lifetime.rs', 'static-lifetime.stderr', 'wf-in-where-clause-static.current.stderr', 'wf-in-where-clause-static.next.stderr', 'wf-in-where-clause-static.rs']","['compiler/rustc_next_trait_solver/src/solve/assembly', 'compiler/rustc_next_trait_solver/src/solve', 'compiler/rustc_trait_selection/src/traits/select', 'compiler/rustc_type_ir/src', 'tests/ui/fn', 'tests/ui/fn', 'tests/ui/static', 'tests/ui/static', 'tests/ui/wf', 'tests/ui/wf', 'tests/ui/wf']",P-high,0
98016,"{'glacier', 'E-needs-test', 'T-compiler', 'PG-portable-simd', 'C-bug', 'I-crash', 'A-LLVM', 'A-SIMD', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/98016,portable simd: -Zmir-opt-level=3 causes LLVM ERROR,2022-06-12T06:18:01Z,2023-07-13T18:15:12Z,113603,https://github.com/rust-lang/rust/pull/113603,Test simd-wide-sum for codegen error,2023-07-12 02:41,2023-07-13 18:15,396,37,"['header.rs', 'runtest.rs', 'simd-wide-sum.rs']","['src/tools/compiletest/src', 'src/tools/compiletest/src', 'tests/codegen']",,0
97951,"{'I-ICE', 'requires-nightly', 'A-inference', 'T-compiler', 'C-bug'}",https://github.com/rust-lang/rust/issues/97951,Bug connected with probably ambiguous data type when parsing string into i32 from &str from clap,2022-06-10T15:28:41Z,2022-09-05T15:47:16Z,,,,,,87,,,,,0
97899,"{'A-inference', 'T-compiler', 'D-invalid-suggestion', 'D-verbose', 'A-diagnostics', 'A-suggestion-diagnostics'}",https://github.com/rust-lang/rust/issues/97899,Redundant suggestion on E0283,2022-06-08T22:13:49Z,2022-06-15T18:53:56Z,,,,,,6,,,,,0
97564,"{'C-enhancement', 'A-testsuite', 'A-mir-opt'}",https://github.com/rust-lang/rust/issues/97564,Check for stale files in `src/test/mir-opt`,2022-05-30T22:41:57Z,2022-11-02T07:15:03Z,103781,https://github.com/rust-lang/rust/pull/103781,Detect unused files in `src/test/mir-opt` and error on them in tidy.,2022-10-31 00:22,2022-11-02 07:15,155,664,"['Cargo.lock', 'Cargo.toml', 'builder.rs', 'check.rs', 'rustc.try_identity.DestinationPropagation.diff', 'simplify_try.try_identity.DestinationPropagation.diff', 'simplify_try.try_identity.SimplifyArmIdentity.diff', 'simplify_try.try_identity.SimplifyBranchSame.after.mir', 'simplify_try.try_identity.SimplifyLocals.after.mir', 'Cargo.toml', 'runtest.rs', 'Cargo.toml', 'lib.rs', 'Cargo.toml', 'lib.rs', 'main.rs', 'mir_opt_tests.rs']","['', '', 'src/bootstrap', 'src/bootstrap', 'src/test/mir-opt', 'src/test/mir-opt', 'src/test/mir-opt', 'src/test/mir-opt', 'src/test/mir-opt', 'src/tools/compiletest', 'src/tools/compiletest/src', 'src/tools/miropt-test-tools', 'src/tools/miropt-test-tools/src', 'src/tools/tidy', 'src/tools/tidy/src', 'src/tools/tidy/src', 'src/tools/tidy/src']",,0
97554,"{'A-trait-system', 'C-bug'}",https://github.com/rust-lang/rust/issues/97554,Higher-order bound on associated type does not support type inference,2022-05-30T14:53:34Z,2022-05-31T02:21:34Z,,,,,,0,,,,,0
97421,"{'A-strict-provenance', 'A-mir-opt', 'C-bug'}",https://github.com/rust-lang/rust/issues/97421,Pointer to integer casts that expose provenance are incorrectly removed,2022-05-26T09:46:58Z,2022-06-08T10:24:12Z,97597,https://github.com/rust-lang/rust/pull/97597,Preserve unused pointer to address casts,2022-05-31 19:38,2022-06-08 10:24,13,76,"['mod.rs', 'liveness.rs', 'dead_store_elimination.rs', 'simplify.rs', 'simplify-locals.rs', 'simplify_locals.expose_addr.SimplifyLocals.diff']","['compiler/rustc_middle/src/mir', 'compiler/rustc_mir_dataflow/src/impls', 'compiler/rustc_mir_transform/src', 'compiler/rustc_mir_transform/src', 'src/test/mir-opt', 'src/test/mir-opt']",,0
97405,"{'A-lifetimes', 'A-closures', 'T-compiler', 'C-bug', 'A-coroutines'}",https://github.com/rust-lang/rust/issues/97405,Outlives bounds for projections are broken when used with generators/closures,2022-05-25T18:17:34Z,2022-07-15T06:14:59Z,97406,https://github.com/rust-lang/rust/pull/97406,"Make outlives::{components,verify} agree",2022-05-25 18:39,2022-07-15 06:15,50,161,"['components.rs', 'verify.rs', 'closure-in-projection-issue-97405.rs', 'closure-in-projection-issue-97405.stderr']","['compiler/rustc_infer/src/infer/outlives', 'compiler/rustc_infer/src/infer/outlives', 'src/test/ui/regions', 'src/test/ui/regions']",,0
